date,close
2018-04-27,9121.82
2018-04-28,9329.99
2018-04-29,9269.0
2018-04-30,9243.83
2018-05-01,9071.99
2018-05-02,9255.11
2018-05-03,9725.74
2018-05-04,9825.05
2018-05-05,9800.01
2018-05-06,9309.99
2018-05-07,9410.57
2018-05-08,9054.99
2018-05-09,9291.7
2018-05-10,8948.51
2018-05-11,8403.33
2018-05-12,8363.87
2018-05-13,8377.07
2018-05-14,8687.03
2018-05-15,8477.46
2018-05-16,8321.65
2018-05-17,8059.0
2018-05-18,8238.51
2018-05-19,8264.12
2018-05-20,8511.12
2018-05-21,8288.01
2018-05-22,7897.0
2018-05-23,7505.0
2018-05-24,7596.98
2018-05-25,7383.46
2018-05-26,7307.28
2018-05-27,7332.14
2018-05-28,7120.0
2018-05-29,7460.0
2018-05-30,7489.21
2018-05-31,7485.0
2018-06-01,7480.16
2018-06-02,7645.97
2018-06-03,7696.21
2018-06-04,7387.73
2018-06-05,7587.38
2018-06-06,7714.41
2018-06-07,7684.93
2018-06-08,7660.8
2018-06-09,7290.0
2018-06-10,6770.31
2018-06-11,6829.01
2018-06-12,6589.45
2018-06-13,6475.17
2018-06-14,6638.49
2018-06-15,6430.0
2018-06-16,6527.52
2018-06-17,6405.64
2018-06-18,6708.01
2018-06-19,6602.64
2018-06-20,6760.09
2018-06-21,6662.66
2018-06-22,6133.29
2018-06-23,5918.77
2018-06-24,6141.33
2018-06-25,6246.01
2018-06-26,6055.01
2018-06-27,6102.91
2018-06-28,5855.21
2018-06-29,6382.63
2018-06-30,6345.52
2018-07-01,6304.55
2018-07-02,6611.79
2018-07-03,6469.0
2018-07-04,6620.99
2018-07-05,6532.95
2018-07-06,6599.01
2018-07-07,6753.28
2018-07-08,6700.26
2018-07-09,6641.39
2018-07-10,6345.25
2018-07-11,6333.01
2018-07-12,6243.54
2018-07-13,6219.99
2018-07-14,6248.65
2018-07-15,6350.0
2018-07-16,6711.56
2018-07-17,7438.02
2018-07-18,7378.99
2018-07-19,7441.31
2018-07-20,7334.46
2018-07-21,7394.62
2018-07-22,7665.01
2018-07-23,7849.99
2018-07-24,8385.5
2018-07-25,8220.0
2018-07-26,7930.01
2018-07-27,8210.0
2018-07-28,8192.09
2018-07-29,8175.0
2018-07-30,8113.67
2018-07-31,7529.4
2018-08-01,7627.41
2018-08-02,7359.98
2018-08-03,7468.84
2018-08-04,7005.0
2018-08-05,7080.0
2018-08-06,6950.92
2018-08-07,6497.99
2018-08-08,6355.0
2018-08-09,6546.45
2018-08-10,6106.28
2018-08-11,6264.99
2018-08-12,6338.22
2018-08-13,6018.43
2018-08-14,6330.0
2018-08-15,6269.01
2018-08-16,6470.02
2018-08-17,6585.49
2018-08-18,6375.0
2018-08-19,6461.11
2018-08-20,6300.54
2018-08-21,6719.9
2018-08-22,6398.0
2018-08-23,6503.0
2018-08-24,6740.44
2018-08-25,6737.52
2018-08-26,6702.0
2018-08-27,6898.08
2018-08-28,7071.01
2018-08-29,7015.0
2018-08-30,7002.43
2018-08-31,7045.51
2018-09-01,7201.3
2018-09-02,7205.0
2018-09-03,7250.77
2018-09-04,7353.0
2018-09-05,6429.94
2018-09-06,6495.0
2018-09-07,6422.66
2018-09-08,6188.0
2018-09-09,6277.12
2018-09-10,6322.01
2018-09-11,6282.53
2018-09-12,6388.39
2018-09-13,6539.99
2018-09-14,6478.04
2018-09-15,6449.55
2018-09-16,6472.05
2018-09-17,6260.51
2018-09-18,6335.7
2018-09-19,6387.93
2018-09-20,6536.72
2018-09-21,6750.0
2018-09-22,6707.33
2018-09-23,6696.61
2018-09-24,6456.51
2018-09-25,6436.89
2018-09-26,6472.0
2018-09-27,6700.01
2018-09-28,6492.13
2018-09-29,6546.95
2018-09-30,6607.01
2018-10-01,6572.83
2018-10-02,6423.75
2018-10-03,6564.63
2018-10-04,6537.53
2018-10-05,6570.43
2018-10-06,6546.44
2018-10-07,6557.64
2018-10-08,6605.96
2018-10-09,6529.0
2018-10-10,6225.34
2018-10-11,6154.69
2018-10-12,6193.61
2018-10-13,6263.0
2018-10-14,6212.46
2018-10-15,6440.42
2018-10-16,6448.6
2018-10-17,6455.43
2018-10-18,6398.01
2018-10-19,6385.43
2018-10-20,6432.02
2018-10-21,6420.05
2018-10-22,6404.87
2018-10-23,6457.68
2018-10-24,6394.0
2018-10-25,6386.0
2018-10-26,6404.87
2018-10-27,6410.83
2018-10-28,6403.71
2018-10-29,6288.99
2018-10-30,6264.49
2018-10-31,6304.18
2018-11-01,6355.01
2018-11-02,6337.01
2018-11-03,6330.38
2018-11-04,6408.9
2018-11-05,6397.0
2018-11-06,6507.95
2018-11-07,6450.01
2018-11-08,6402.43
2018-11-09,6334.89
2018-11-10,6350.04
2018-11-11,6357.6
2018-11-12,6302.97
2018-11-13,6291.52
2018-11-14,5608.1
2018-11-15,5579.52
2018-11-16,5512.24
2018-11-17,5539.7
2018-11-18,5430.44
2018-11-19,4593.01
2018-11-20,4349.23
2018-11-21,4545.11
2018-11-22,4220.0
2018-11-23,4275.12
2018-11-24,3666.01
2018-11-25,3936.69
2018-11-26,3731.32
2018-11-27,3983.79
2018-11-28,4225.04
2018-11-29,4264.65
2018-11-30,3940.0
2018-12-01,4142.01
2018-12-02,3959.75
2018-12-03,3833.47
2018-12-04,3848.29
2018-12-05,3819.88
2018-12-06,3402.87
2018-12-07,3380.01
2018-12-08,3402.47
2018-12-09,3528.97
2018-12-10,3413.34
2018-12-11,3349.98
2018-12-12,3369.19
2018-12-13,3252.24
2018-12-14,3212.54
2018-12-15,3235.29
2018-12-16,3208.6
2018-12-17,3496.82
2018-12-18,3743.75
2018-12-19,3682.51
2018-12-20,3942.06
2018-12-21,3839.06
2018-12-22,3980.46
2018-12-23,4211.01
2018-12-24,3791.66
2018-12-25,3830.73
2018-12-26,3725.64
2018-12-27,3589.89
2018-12-28,3888.06
2018-12-29,3729.31
2018-12-30,3780.62
2018-12-31,3690.0
2019-01-01,3800.01
2019-01-02,3850.06
2019-01-03,3787.57
2019-01-04,3859.75
2019-01-05,3800.01
2019-01-06,4040.99
2019-01-07,3976.99
2019-01-08,4019.67
2019-01-09,4025.69
2019-01-10,3617.39
2019-01-11,3635.69
2019-01-12,3619.41
2019-01-13,3534.51
2019-01-14,3664.05
2019-01-15,3604.28
2019-01-16,3609.71
2019-01-17,3619.51
2019-01-18,3607.85
2019-01-19,3690.0
2019-01-20,3533.48
2019-01-21,3529.56
2019-01-22,3577.03
2019-01-23,3531.76
2019-01-24,3563.75
2019-01-25,3562.17
2019-01-26,3550.35
2019-01-27,3423.15
2019-01-28,3429.95
2019-01-29,3422.66
2019-01-30,3444.18
2019-01-31,3411.5
2019-02-01,3422.12
2019-02-02,3468.43
2019-02-03,3416.0
2019-02-04,3416.01
2019-02-05,3428.4
2019-02-06,3371.44
2019-02-07,3359.0
2019-02-08,3621.99
2019-02-09,3618.51
2019-02-10,3588.45
2019-02-11,3590.36
2019-02-12,3602.6
2019-02-13,3576.68
2019-02-14,3575.9
2019-02-15,3585.62
2019-02-16,3598.31
2019-02-17,3677.05
2019-02-18,3867.0
2019-02-19,3888.01
2019-02-20,3951.12
2019-02-21,3897.71
2019-02-22,3927.98
2019-02-23,4159.0
2019-02-24,3734.22
2019-02-25,3818.79
2019-02-26,3807.5
2019-02-27,3799.91
2019-02-28,3800.39
2019-03-01,3804.46
2019-03-02,3809.7
2019-03-03,3723.52
2019-03-04,3700.72
2019-03-05,3826.25
2019-03-06,3866.03
2019-03-07,3877.01
2019-03-08,3859.99
2019-03-09,3917.0
2019-03-10,3890.04
2019-03-11,3849.68
2019-03-12,3862.95
2019-03-13,3851.43
2019-03-14,3859.91
2019-03-15,4013.02
2019-03-16,3990.0
2019-03-17,3980.48
2019-03-18,3956.99
2019-03-19,4000.85
2019-03-20,4029.01
2019-03-21,3972.76
2019-03-22,3983.78
2019-03-23,3968.84
2019-03-24,3970.01
2019-03-25,3910.01
2019-03-26,3974.99
2019-03-27,3999.08
2019-03-28,4011.17
2019-03-29,4091.01
2019-03-30,4084.16
2019-03-31,4125.16
2019-04-01,4687.29
2019-04-02,4916.96
2019-04-03,4975.97
2019-04-04,4906.49
2019-04-05,5013.22
2019-04-06,5140.01
2019-04-07,5317.87
2019-04-08,5285.54
2019-04-09,5232.63
2019-04-10,5318.58
2019-04-11,5032.28
2019-04-12,5078.19
2019-04-13,5066.22
2019-04-14,5164.27
2019-04-15,5058.01
2019-04-16,5237.11
2019-04-17,5227.0
2019-04-18,5241.81
2019-04-19,5325.0
2019-04-20,5331.77
2019-04-21,5274.99
2019-04-22,5517.71
2019-04-23,5532.75
2019-04-24,5425.19
2019-04-25,5176.42
2019-04-26,5139.0
2019-04-27,5166.1
2019-04-28,5187.5
2019-04-29,5132.01
2019-04-30,5270.69
2019-05-01,5319.99
2019-05-02,5390.01
2019-05-03,5705.01
2019-05-04,5770.01
2019-05-05,5715.86
2019-05-06,5886.74
2019-05-07,5812.72
2019-05-08,6063.37
2019-05-09,6153.09
2019-05-10,6696.37
2019-05-11,7197.74
2019-05-12,7081.01
2019-05-13,8017.01
2019-05-14,7990.92
2019-05-15,7971.21
2019-05-16,7229.98
2019-05-17,7363.69
2019-05-18,7989.49
2019-05-19,8038.51
2019-05-20,7999.54
2019-05-21,7944.13
2019-05-22,7626.48
2019-05-23,7841.61
2019-05-24,8014.9
2019-05-25,8033.13
2019-05-26,8728.95
2019-05-27,8772.29
2019-05-28,8715.36
2019-05-29,8683.92
2019-05-30,8279.69
2019-05-31,8554.06
2019-06-01,8586.54
2019-06-02,8687.05
2019-06-03,7952.99
2019-06-04,7670.96
2019-06-05,7832.6
2019-06-06,7791.19
2019-06-07,7998.13
2019-06-08,7902.0
2019-06-09,7648.97
2019-06-10,8015.69
2019-06-11,7991.01
2019-06-12,8176.02
2019-06-13,8242.99
2019-06-14,8697.46
2019-06-15,9101.0
2019-06-16,9185.0
2019-06-17,9331.75
2019-06-18,9078.48
2019-06-19,9311.84
2019-06-20,9742.27
2019-06-21,10647.83
2019-06-22,10666.86
2019-06-23,10778.84
2019-06-24,11210.0
2019-06-25,12443.7
2019-06-26,12845.89
2019-06-27,11159.29
2019-06-28,12360.45
2019-06-29,12028.74
2019-06-30,11071.34
2019-07-01,10577.63
2019-07-02,11272.07
2019-07-03,11976.42
2019-07-04,11169.01
2019-07-05,11004.51
2019-07-06,11279.31
2019-07-07,11481.0
2019-07-08,12718.36
2019-07-09,13035.09
2019-07-10,12097.96
2019-07-11,11349.0
2019-07-12,11638.73
2019-07-13,11184.74
2019-07-14,10159.2
2019-07-15,10772.33
2019-07-16,9422.72
2019-07-17,9696.31
2019-07-18,10476.99
2019-07-19,10538.06
2019-07-20,10643.15
2019-07-21,10570.34
2019-07-22,10323.39
2019-07-23,9638.31
2019-07-24,10067.47
2019-07-25,9741.81
2019-07-26,10129.0
2019-07-27,9499.9
2019-07-28,9533.0
2019-07-29,9495.01
2019-07-30,9682.0
2019-07-31,9984.99
2019-08-01,10405.94
2019-08-02,10853.79
2019-08-03,10642.09
2019-08-04,11579.09
2019-08-05,11670.0
2019-08-06,11465.49
2019-08-07,11975.03
2019-08-08,11880.85
2019-08-09,11856.1
2019-08-10,11280.95
2019-08-11,11413.8
2019-08-12,11335.63
2019-08-13,10520.01
2019-08-14,9719.66
2019-08-15,10300.01
2019-08-16,10352.78
2019-08-17,10217.79
2019-08-18,10375.01
2019-08-19,10819.99
2019-08-20,10170.0
2019-08-21,10130.0
2019-08-22,10176.84
2019-08-23,10410.85
2019-08-24,10036.83
2019-08-25,10342.9
2019-08-26,10361.65
2019-08-27,10071.0
2019-08-28,9609.7
2019-08-29,9486.0
2019-08-30,9582.42
2019-08-31,9633.41
2019-09-01,9795.0
2019-09-02,10415.21
2019-09-03,10592.57
2019-09-04,10581.84
2019-09-05,10712.41
2019-09-06,10308.92
2019-09-07,10570.99
2019-09-08,10325.18
2019-09-09,10310.0
2019-09-10,10040.69
2019-09-11,10076.3
2019-09-12,10362.05
2019-09-13,10296.78
2019-09-14,10338.78
2019-09-15,10324.93
2019-09-16,10209.36
2019-09-17,10227.75
2019-09-18,9807.05
2019-09-19,10275.01
2019-09-20,10091.2
2019-09-21,9885.99
2019-09-22,9976.04
2019-09-23,9711.01
2019-09-24,8530.01
2019-09-25,8438.35
2019-09-26,8060.0
2019-09-27,8193.99
2019-09-28,8217.47
2019-09-29,7826.15
2019-09-30,8304.96
2019-10-01,8321.52
2019-10-02,8354.37
2019-10-03,8071.66
2019-10-04,8156.67
2019-10-05,8093.99
2019-10-06,7844.85
2019-10-07,8209.0
2019-10-08,8134.39
2019-10-09,8590.0
2019-10-10,8729.56
2019-10-11,8325.08
2019-10-12,8343.65
2019-10-13,8286.0
2019-10-14,8329.95
2019-10-15,8165.08
2019-10-16,7941.71
2019-10-17,8071.36
2019-10-18,7954.16
2019-10-19,7923.69
2019-10-20,8233.28
2019-10-21,8224.19
2019-10-22,7970.36
2019-10-23,7426.86
2019-10-24,7441.01
2019-10-25,9645.1
2019-10-26,9259.78
2019-10-27,9639.92
2019-10-28,9422.59
2019-10-29,9257.38
2019-10-30,9088.7
2019-10-31,9098.49
2019-11-01,9253.12
2019-11-02,9283.66
2019-11-03,9206.52
2019-11-04,9407.12
2019-11-05,9339.29
2019-11-06,9341.27
2019-11-07,9200.0
2019-11-08,8763.01
2019-11-09,8861.47
2019-11-10,9032.23
2019-11-11,8740.81
2019-11-12,8810.0
2019-11-13,8679.37
2019-11-14,8546.19
2019-11-15,8467.01
2019-11-16,8487.6
2019-11-17,8472.52
2019-11-18,8131.02
2019-11-19,8102.67
2019-11-20,8106.61
2019-11-21,7552.97
2019-11-22,7283.03
2019-11-23,7188.89
2019-11-24,6548.5
2019-11-25,7127.01
2019-11-26,7073.57
2019-11-27,7523.72
2019-11-28,7473.8
2019-11-29,7760.0
2019-11-30,7314.98
2019-12-01,7404.27
2019-12-02,7280.01
2019-12-03,7133.24
2019-12-04,7198.99
2019-12-05,7399.16
2019-12-06,7540.08
2019-12-07,7430.12
2019-12-08,7520.0
2019-12-09,7346.85
2019-12-10,7189.74
2019-12-11,7150.99
2019-12-12,7211.32
2019-12-13,7261.04
2019-12-14,7050.0
2019-12-15,7054.59
2019-12-16,6879.26
2019-12-17,6657.8
2019-12-18,7285.53
2019-12-19,7149.12
2019-12-20,7190.0
2019-12-21,7133.55
2019-12-22,7554.61
2019-12-23,7329.84
2019-12-24,7255.01
2019-12-25,7170.89
2019-12-26,7189.05
2019-12-27,7245.83
2019-12-28,7310.78
2019-12-29,7364.0
2019-12-30,7238.53
2019-12-31,7197.31
2020-01-01,7108.03
2020-01-02,7203.04
2020-01-03,7334.45
2020-01-04,7348.63
2020-01-05,7528.7
2020-01-06,7877.17
2020-01-07,8335.09
2020-01-08,8045.51
2020-01-09,7737.42
2020-01-10,8086.54
2020-01-11,8020.0
2020-01-12,8082.69
2020-01-13,8483.18
2020-01-14,8815.69
2020-01-15,8808.81
2020-01-16,8714.76
2020-01-17,8899.42
2020-01-18,9118.15
2020-01-19,8661.86
2020-01-20,8643.01
2020-01-21,8722.03
2020-01-22,8523.86
2020-01-23,8385.22
2020-01-24,8308.67
2020-01-25,8326.81
2020-01-26,8631.51
2020-01-27,8895.96
2020-01-28,9354.31
2020-01-29,9292.38
2020-01-30,9328.01
2020-01-31,9377.26
2020-02-01,9300.14
2020-02-02,9323.5
2020-02-03,9280.49
2020-02-04,9246.02
2020-02-05,9633.27
2020-02-06,9742.9
2020-02-07,9808.05
2020-02-08,10111.0
2020-02-09,10168.35
2020-02-10,9752.67
2020-02-11,10361.48
2020-02-12,10351.13
2020-02-13,10236.49
2020-02-14,10232.4
2020-02-15,9955.13
2020-02-16,9774.14
2020-02-17,9797.19
2020-02-18,10139.63
2020-02-19,9564.27
2020-02-20,9692.7
2020-02-21,9695.66
2020-02-22,9900.01
2020-02-23,9772.63
2020-02-24,9554.77
2020-02-25,9188.85
2020-02-26,8778.3
2020-02-27,8786.54
2020-02-28,8708.89
2020-02-29,8588.26
2020-03-01,8655.51
2020-03-02,8915.0
2020-03-03,8757.84
2020-03-04,8937.43
2020-03-05,9070.17
2020-03-06,9100.09
2020-03-07,8734.69
2020-03-08,7862.57
2020-03-09,7934.52
2020-03-10,7894.68
2020-03-11,7614.42
2020-03-12,4849.65
2020-03-13,5637.6
2020-03-14,5238.33
2020-03-15,5226.87
2020-03-16,5037.61
2020-03-17,5331.71
2020-03-18,5316.84
2020-03-19,6202.83
2020-03-20,6206.1
2020-03-21,6307.96
2020-03-22,5908.79
2020-03-23,6455.1
2020-03-24,6766.64
2020-03-25,6702.97
2020-03-26,6758.18
2020-03-27,6372.36
2020-03-28,6214.81
2020-03-29,6042.61
2020-03-30,6406.4
2020-03-31,6347.48
2020-04-01,6615.0
2020-04-02,6794.87
2020-04-03,6741.99
2020-04-04,6780.08
2020-04-05,6957.91
2020-04-06,7341.56
2020-04-07,7200.01
2020-04-08,7370.11
2020-04-09,7148.5
2020-04-10,6871.91
2020-04-11,6831.0
2020-04-12,6695.65
2020-04-13,6861.21
2020-04-14,6900.5
2020-04-15,6632.17
2020-04-16,7112.64
2020-04-17,7037.46
2020-04-18,7261.76
2020-04-19,7182.98
2020-04-20,6838.19
2020-04-21,6862.9
2020-04-22,7136.01
2020-04-23,7488.83
2020-04-24,7514.64
2020-04-25,7547.61
2020-04-26,7742.21
2020-04-27,7696.32
2020-04-28,7853.57
2020-04-29,9168.36
2020-04-30,8624.28
2020-05-01,8829.42
2020-05-02,9115.1
2020-05-03,8697.81
2020-05-04,9057.32
2020-05-05,9009.0
2020-05-06,9289.05
2020-05-07,10004.77
2020-05-08,9836.42
2020-05-09,8560.76
2020-05-10,8729.86
2020-05-11,8572.4
2020-05-12,8935.54
2020-05-13,9319.87
2020-05-14,9438.89
2020-05-15,9312.1
2020-05-16,9383.16
2020-05-17,9865.46
2020-05-18,9520.02
2020-05-19,9728.73
2020-05-20,9473.67
2020-05-21,9061.96
2020-05-22,9168.84
2020-05-23,9195.62
2020-05-24,8808.06
2020-05-25,8904.69
2020-05-26,8857.55
2020-05-27,9176.28
2020-05-28,9495.04
2020-05-29,9423.84
2020-05-30,9557.36
2020-05-31,9548.99
2020-06-01,10092.78
2020-06-02,9522.46
2020-06-03,9668.07
2020-06-04,9783.71
2020-06-05,9613.21
2020-06-06,9677.1
2020-06-07,9738.01
2020-06-08,9679.36
2020-06-09,9779.41
2020-06-10,9898.01
2020-06-11,9268.16
2020-06-12,9464.17
2020-06-13,9475.0
2020-06-14,9179.64
2020-06-15,9427.86
2020-06-16,9457.28
2020-06-17,9401.93
2020-06-18,9294.53
2020-06-19,9301.91
2020-06-20,9355.74
2020-06-21,9399.61
2020-06-22,9690.74
2020-06-23,9650.01
2020-06-24,9103.69
2020-06-25,9246.95
2020-06-26,9155.42
2020-06-27,8960.4
2020-06-28,9105.02
2020-06-29,9156.44
2020-06-30,9149.53
2020-07-01,9239.43
2020-07-02,9093.86
2020-07-03,9063.87
2020-07-04,9125.65
2020-07-05,9093.54
2020-07-06,9280.01
2020-07-07,9264.66
2020-07-08,9385.63
2020-07-09,9236.95
2020-07-10,9291.05
2020-07-11,9235.0
2020-07-12,9266.26
2020-07-13,9185.03
2020-07-14,9241.51
2020-07-15,9197.0
2020-07-16,9110.27
2020-07-17,9154.29
2020-07-18,9175.85
2020-07-19,9179.3
2020-07-20,9177.04
2020-07-21,9352.26
2020-07-22,9513.87
2020-07-23,9613.24
2020-07-24,9551.21
2020-07-25,9677.84
2020-07-26,10218.24
2020-07-27,11048.91
2020-07-28,10934.23
2020-07-29,11110.12
2020-07-30,11067.62
2020-07-31,11351.62
2020-08-01,11181.02
2020-08-02,11068.54
2020-08-03,11319.07
2020-08-04,11253.61
2020-08-05,11756.75
2020-08-06,11823.86
2020-08-07,11606.52
2020-08-08,11700.03
2020-08-09,12000.0
2020-08-10,11830.96
2020-08-11,11307.77
2020-08-12,11555.83
2020-08-13,11795.95
2020-08-14,11779.0
2020-08-15,11900.68
2020-08-16,11813.02
2020-08-17,12253.11
2020-08-18,11763.71
2020-08-19,11758.87
2020-08-20,11871.94
2020-08-21,11529.22
2020-08-22,11609.35
2020-08-23,11679.94
2020-08-24,11682.61
2020-08-25,11324.92
2020-08-26,11370.01
2020-08-27,11330.06
2020-08-28,11535.0
2020-08-29,11585.32
2020-08-30,11663.57
2020-08-31,11699.48
2020-09-01,11872.62
2020-09-02,11292.89
2020-09-03,10172.52
2020-09-04,10419.14
2020-09-05,10168.36
2020-09-06,10171.8
2020-09-07,10271.99
2020-09-08,10125.69
2020-09-09,10224.56
2020-09-10,10343.23
2020-09-11,10363.76
2020-09-12,10446.52
2020-09-13,10349.29
2020-09-14,10733.89
2020-09-15,10783.75
2020-09-16,10910.44
2020-09-17,10906.1
2020-09-18,10937.52
2020-09-19,10969.32
2020-09-20,10960.12
2020-09-21,10416.82
2020-09-22,10531.13
2020-09-23,10278.41
2020-09-24,10675.81
2020-09-25,10690.53
2020-09-26,10788.0
2020-09-27,10896.85
2020-09-28,10695.55
2020-09-29,10748.95
2020-09-30,10806.01
2020-10-01,10617.63
2020-10-02,10573.12
2020-10-03,10570.74
2020-10-04,10671.11
2020-10-05,10769.19
2020-10-06,10602.66
2020-10-07,10634.01
2020-10-08,10933.09
2020-10-09,11057.07
2020-10-10,11299.5
2020-10-11,11386.26
2020-10-12,11483.54
2020-10-13,11396.64
2020-10-14,11399.32
2020-10-15,11509.34
2020-10-16,11328.95
2020-10-17,11367.89
2020-10-18,11445.49
2020-10-19,11728.52
2020-10-20,12289.75
2020-10-21,12762.58
2020-10-22,12987.02
2020-10-23,12937.09
2020-10-24,13321.5
2020-10-25,13120.01
2020-10-26,13134.99
2020-10-27,13756.03
2020-10-28,13243.94
2020-10-29,13435.46
2020-10-30,13571.51
